# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Sat Nov 15 21:20:15 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.011816 -0.10000 8.30103 3.9925186634 2.6073143688    3.324  4.432  3.4690 -0.644    8  0.812  0.472   649.53   371.26   225.21   175.76   145.20  0 -3.78e-05      0.00 6.529e-01 3.347e-01 1.570e-03 2.359e-03 4.431e-03 -1.000 1.236e-02 -6.310 1.897 0.630 -1.160 -3.935 -5.457
0.011816 -0.10000 8.30103 3.9925203323 2.6073143833    3.322  4.365  3.4783 -0.540    8  0.812  0.472   562.98   307.54   188.14   146.42   120.91  0 -1.88e-05      0.00 6.529e-01 3.347e-01 1.570e-03 2.359e-03 4.431e-03 -1.000 1.236e-02 -6.142 1.944 0.538 -1.178 -3.942 -5.391
0.011816 -0.10000 8.30103 3.9925236702 2.6073144122    3.318  4.245  3.4951 -0.354    8  0.813  0.472   435.67   219.40   136.28   105.54    87.07  0  -5.4e-06      0.00 6.529e-01 3.347e-01 1.570e-03 2.359e-03 4.431e-03 -1.000 1.236e-02 -5.842 2.017 0.152 -1.381 -4.074 -5.354
0.011816 -0.10000 8.30103 3.9925284386 2.6073144536    3.312  4.202  3.5010 -0.287    8  0.813  0.472   390.91   194.61   121.53    93.95    77.49  0 -3.46e-06      0.00 6.529e-01 3.347e-01 1.570e-03 2.359e-03 4.431e-03 -1.000 1.236e-02 -5.734 2.019 -0.089 -1.574 -4.160 -5.363
0.011816 -0.10000 8.30103 3.9925355911 2.6073145156    3.304  4.243  3.4950 -0.354    8  0.813  0.472   435.51   219.31   136.21   105.50    87.04  0 -5.38e-06      0.00 6.529e-01 3.347e-01 1.570e-03 2.359e-03 4.431e-03 -1.000 1.236e-02 -5.837 2.023 0.163 -1.372 -4.066 -5.348
0.011816 -0.10000 8.30103 3.9925448895 2.6073145962    3.293  4.275  3.4902 -0.406    8  0.813  0.472   467.48   240.82   148.93   115.53    95.33  0 -7.58e-06      0.00 6.529e-01 3.347e-01 1.569e-03 2.359e-03 4.431e-03 -1.000 1.236e-02 -5.917 2.023 0.354 -1.225 -3.991 -5.333
0.011816 -0.10000 8.30103 3.9925570488 2.6073147016    3.279  4.293  3.4873 -0.438    8  0.813  0.472   487.86   254.83   157.18   122.04   100.72  0  -9.3e-06      0.00 6.529e-01 3.347e-01 1.568e-03 2.359e-03 4.431e-03 -1.000 1.235e-02 -5.962 2.009 0.413 -1.199 -3.966 -5.335
0.011816 -0.10000 8.30103 3.9925720692 2.6073148318    3.261  4.301  3.4857 -0.455    8  0.814  0.471   498.66   262.39   161.61   125.56   103.63  0 -1.03e-05      0.00 6.529e-01 3.347e-01 1.565e-03 2.359e-03 4.431e-03 -1.000 1.235e-02 -5.982 2.008 0.449 -1.183 -3.948 -5.332
0.011816 -0.10000 8.30103 3.9925901890 2.6073149888    3.240  4.304  3.4846 -0.465    8  0.814  0.470   504.68   266.70   164.12   127.58   105.29  0 -1.09e-05      0.00 6.530e-01 3.347e-01 1.561e-03 2.359e-03 4.431e-03 -1.000 1.235e-02 -5.990 2.013 0.477 -1.167 -3.932 -5.325
0.011816 -0.10000 8.30103 3.9926118851 2.6073151769    3.215  4.305  3.4837 -0.473    8  0.814  0.468   509.49   270.21   166.15   129.22   106.64  0 -1.14e-05      0.00 6.530e-01 3.347e-01 1.555e-03 2.359e-03 4.431e-03 -1.000 1.234e-02 -5.993 2.021 0.505 -1.150 -3.914 -5.315
0.011816 -0.10000 8.30103 3.9926121235 2.6073151790    3.215  4.502  3.4559 -0.781    8  0.814  0.498   697.27    -1.00    -1.00    -1.00    -1.00  0 -8.84e-05      0.00 6.526e-01 3.350e-01 1.656e-03 2.358e-03 4.431e-03 -1.000 1.245e-02 -6.485 1.879 0.763 -1.068 -3.903 -5.517
0.011816 -0.10000 8.30103 3.9926128387 2.6073151852    3.213  4.436  3.4651 -0.679    8  0.814  0.498   674.02   391.83   236.93   185.28   153.05  0 -4.46e-05      0.00 6.526e-01 3.350e-01 1.656e-03 2.358e-03 4.431e-03 -1.000 1.245e-02 -6.321 1.932 0.710 -1.098 -3.884 -5.433
0.011816 -0.10000 8.30103 3.9926145077 2.6073151997    3.211  4.370  3.4745 -0.575    8  0.814  0.498   585.01   324.69   198.00   154.41   127.49  0 -2.23e-05      0.00 6.526e-01 3.350e-01 1.656e-03 2.358e-03 4.431e-03 -1.000 1.245e-02 -6.154 1.978 0.632 -1.114 -3.881 -5.360
0.011816 -0.10000 8.30103 3.9926176071 2.6073152265    3.206  4.250  3.4913 -0.389    8  0.814  0.498   453.88   231.79   143.50   111.36    91.87  0 -6.44e-06      0.00 6.526e-01 3.350e-01 1.656e-03 2.358e-03 4.431e-03 -1.000 1.245e-02 -5.855 2.064 0.351 -1.217 -3.966 -5.294
0.011816 -0.10000 8.30103 3.9926226139 2.6073152699    3.199  4.206  3.4973 -0.322    8  0.815  0.498   413.18   205.31   127.80    99.01    81.65  0 -4.11e-06      0.00 6.526e-01 3.350e-01 1.655e-03 2.358e-03 4.431e-03 -1.000 1.245e-02 -5.746 2.067 0.115 -1.396 -4.052 -5.302
0.011816 -0.10000 8.30103 3.9926295280 2.6073153299    3.190  4.247  3.4912 -0.389    8  0.815  0.498   453.32   231.45   143.28   111.21    91.74  0 -6.38e-06      0.00 6.526e-01 3.350e-01 1.655e-03 2.358e-03 4.431e-03 -1.000 1.245e-02 -5.849 2.072 0.362 -1.207 -3.956 -5.285
0.011816 -0.10000 8.30103 3.9926388264 2.6073154105    3.176  4.279  3.4864 -0.441    8  0.815  0.498   486.30   254.16   156.67   121.79   100.49  0 -8.97e-06      0.00 6.526e-01 3.350e-01 1.654e-03 2.358e-03 4.431e-03 -1.000 1.244e-02 -5.927 2.052 0.476 -1.146 -3.911 -5.287
0.011816 -0.10000 8.30103 3.9926507473 2.6073155138    3.160  4.297  3.4834 -0.473    8  0.815  0.497   507.41   269.05   165.40   128.71   106.21  0  -1.1e-05      0.00 6.526e-01 3.350e-01 1.652e-03 2.358e-03 4.431e-03 -1.000 1.244e-02 -5.971 2.046 0.538 -1.121 -3.884 -5.288
0.011816 -0.10000 8.30103 3.9926657677 2.6073156440    3.139  4.304  3.4817 -0.491    8  0.815  0.496   518.84   277.30   170.22   132.55   109.38  0 -1.22e-05      0.00 6.526e-01 3.350e-01 1.649e-03 2.358e-03 4.431e-03 -1.000 1.244e-02 -5.991 2.050 0.580 -1.101 -3.863 -5.283
0.011816 -0.10000 8.30103 3.9926838875 2.6073158010    3.114  4.307  3.4805 -0.502    8  0.816  0.495   525.55   282.27   173.10   134.87   111.29  0  -1.3e-05      0.00 6.526e-01 3.350e-01 1.645e-03 2.358e-03 4.431e-03 -1.000 1.243e-02 -5.998 2.059 0.614 -1.082 -3.843 -5.274
0.011816 -0.10000 8.30103 3.9927053452 2.6073159870    3.084  4.309  3.4795 -0.512    8  0.816  0.493   531.12   286.51   175.54   136.85   112.92  0 -1.36e-05      0.00 6.526e-01 3.349e-01 1.638e-03 2.358e-03 4.431e-03 -1.000 1.243e-02 -6.001 2.067 0.643 -1.063 -3.824 -5.263
0.011816 -0.10000 8.30103 3.9927055836 2.6073159891    3.084  4.505  3.4513 -0.821    8  0.816  0.528   682.92    -1.00    -1.00    -1.00    -1.00  0 -0.000106      0.00 6.522e-01 3.353e-01 1.754e-03 2.356e-03 4.430e-03 -1.000 1.255e-02 -6.493 1.918 0.852 -0.974 -3.845 -5.491
0.011816 -0.10000 8.30103 3.9927062988 2.6073159953    3.083  4.440  3.4605 -0.719    8  0.816  0.528   682.78    -1.00    -1.00    -1.00    -1.00  0 -5.39e-05      0.00 6.522e-01 3.353e-01 1.754e-03 2.356e-03 4.430e-03 -1.000 1.255e-02 -6.331 1.979 0.810 -1.020 -3.819 -5.401
0.011816 -0.10000 8.30103 3.9927079678 2.6073160098    3.080  4.374  3.4700 -0.615    8  0.816  0.528   610.67   345.60   209.96   164.14   135.50  0  -2.7e-05      0.00 6.522e-01 3.353e-01 1.754e-03 2.356e-03 4.430e-03 -1.000 1.255e-02 -6.165 2.026 0.749 -1.035 -3.807 -5.321
0.011816 -0.10000 8.30103 3.9927110672 2.6073160366    3.074  4.255  3.4869 -0.430    8  0.816  0.528   475.28   246.85   152.25   118.45    97.70  0 -7.85e-06      0.00 6.522e-01 3.353e-01 1.753e-03 2.356e-03 4.430e-03 -1.000 1.255e-02 -5.867 2.103 0.517 -1.099 -3.863 -5.235
0.011816 -0.10000 8.30103 3.9927158356 2.6073160780    3.066  4.211  3.4930 -0.362    8  0.816  0.527   433.79   218.35   135.41   105.16    86.72  0 -4.99e-06      0.00 6.522e-01 3.353e-01 1.753e-03 2.356e-03 4.430e-03 -1.000 1.255e-02 -5.757 2.126 0.348 -1.202 -3.923 -5.229
0.011816 -0.10000 8.30103 3.9927227497 2.6073161379    3.054  4.251  3.4868 -0.429    8  0.817  0.527   474.41   246.32   151.91   118.21    97.49  0 -7.74e-06      0.00 6.522e-01 3.353e-01 1.751e-03 2.356e-03 4.431e-03 -1.000 1.255e-02 -5.859 2.112 0.528 -1.088 -3.852 -5.225
0.011816 -0.10000 8.30103 3.9927318096 2.6073162164    3.038  4.282  3.4819 -0.482    8  0.817  0.527   508.59   270.58   166.16   129.49   106.82  0 -1.09e-05      0.00 6.522e-01 3.352e-01 1.750e-03 2.356e-03 4.431e-03 -1.000 1.254e-02 -5.936 2.099 0.624 -1.053 -3.814 -5.231
0.011816 -0.10000 8.30103 3.9927434921 2.6073163177    3.018  4.300  3.4788 -0.515    8  0.817  0.526   530.61   286.65   175.54   136.96   112.99  0 -1.34e-05      0.00 6.522e-01 3.352e-01 1.747e-03 2.356e-03 4.431e-03 -1.000 1.254e-02 -5.979 2.095 0.683 -1.028 -3.789 -5.234
0.011816 -0.10000 8.30103 3.9927582741 2.6073164458    2.993  4.307  3.4769 -0.534    8  0.817  0.525   542.86   295.85   180.89   141.23   116.52  0 -1.49e-05      0.00 6.522e-01 3.352e-01 1.744e-03 2.356e-03 4.431e-03 -1.000 1.254e-02 -5.998 2.096 0.714 -1.010 -3.773 -5.232
0.011816 -0.10000 8.30103 3.9927759171 2.6073165987    2.963  4.310  3.4756 -0.546    8  0.818  0.523   550.41   301.74   184.28   143.98   118.79  0 -1.59e-05      0.00 6.522e-01 3.352e-01 1.739e-03 2.356e-03 4.431e-03 -1.000 1.253e-02 -6.005 2.104 0.744 -0.991 -3.755 -5.224
0.011816 -0.10000 8.30103 3.9927971363 2.6073167827    2.927  4.311  3.4744 -0.557    8  0.818  0.521   556.95   307.02   187.30   146.45   120.81  0 -1.68e-05      0.00 6.523e-01 3.352e-01 1.733e-03 2.357e-03 4.430e-03 -1.000 1.253e-02 -6.008 2.117 0.775 -0.969 -3.734 -5.213
0.011816 -0.10000 8.30103 3.9927973747 2.6073167847    2.927  4.508  3.4458 -0.868    8  0.818  0.559   665.27    -1.00    -1.00    -1.00    -1.00  0 -0.000131      0.00 6.518e-01 3.355e-01 1.857e-03 2.355e-03 4.430e-03 -1.000 1.266e-02 -6.500 1.962 0.964 -0.841 -3.775 -5.460
0.011816 -0.10000 8.30103 3.9927980900 2.6073167909    2.926  4.444  3.4551 -0.767    8  0.818  0.559   665.09    -1.00    -1.00    -1.00    -1.00  0 -6.71e-05      0.00 6.518e-01 3.355e-01 1.857e-03 2.355e-03 4.430e-03 -1.000 1.266e-02 -6.339 2.027 0.921 -0.908 -3.748 -5.366
0.011816 -0.10000 8.30103 3.9927997589 2.6073168054    2.922  4.377  3.4646 -0.664    8  0.818  0.559   640.91   371.91   224.93   176.38   145.57  0 -3.38e-05      0.00 6.518e-01 3.355e-01 1.856e-03 2.355e-03 4.430e-03 -1.000 1.266e-02 -6.174 2.079 0.867 -0.942 -3.729 -5.281
0.011816 -0.10000 8.30103 3.9928028584 2.6073168323    2.915  4.259  3.4816 -0.478    8  0.818  0.558   500.98   265.81   163.21   127.35   105.02  0 -9.88e-06      0.00 6.518e-01 3.355e-01 1.855e-03 2.355e-03 4.430e-03 -1.000 1.266e-02 -5.878 2.157 0.690 -0.990 -3.750 -5.169
0.011816 -0.10000 8.30103 3.9928076267 2.6073168736    2.904  4.214  3.4878 -0.410    8  0.818  0.558   457.61   234.92   145.03   112.98    93.14  0 -6.27e-06      0.00 6.518e-01 3.355e-01 1.854e-03 2.355e-03 4.430e-03 -1.000 1.265e-02 -5.766 2.191 0.584 -1.020 -3.783 -5.147
0.011816 -0.10000 8.30103 3.9928145409 2.6073169335    2.889  4.255  3.4814 -0.478    8  0.818  0.557   500.20   265.39   162.92   127.17   104.87  0 -9.76e-06      0.00 6.518e-01 3.355e-01 1.852e-03 2.355e-03 4.430e-03 -1.000 1.265e-02 -5.867 2.169 0.706 -0.975 -3.735 -5.156
0.011816 -0.10000 8.30103 3.9928236008 2.6073170120    2.868  4.285  3.4764 -0.532    8  0.819  0.557   536.03   291.95   178.43   139.51   115.06  0 -1.37e-05      0.00 6.519e-01 3.355e-01 1.850e-03 2.355e-03 4.430e-03 -1.000 1.265e-02 -5.943 2.156 0.784 -0.945 -3.707 -5.170
0.011816 -0.10000 8.30103 3.9928352833 2.6073171133    2.842  4.302  3.4730 -0.567    8  0.819  0.556   559.47   309.94   188.88   147.86   121.95  0  -1.7e-05      0.00 6.519e-01 3.355e-01 1.848e-03 2.355e-03 4.430e-03 -1.000 1.265e-02 -5.986 2.155 0.834 -0.921 -3.687 -5.176
0.011816 -0.10000 8.30103 3.9928498268 2.6073172393    2.810  4.310  3.4709 -0.587    8  0.819  0.555   573.12   320.86   195.18   152.93   126.14  0 -1.91e-05      0.00 6.519e-01 3.355e-01 1.845e-03 2.355e-03 4.430e-03 -1.000 1.264e-02 -6.005 2.166 0.876 -0.897 -3.666 -5.171
0.011816 -0.10000 8.30103 3.9928677082 2.6073173943    2.772  4.312  3.4693 -0.602    8  0.820  0.555   582.22   328.56   199.59   156.52   129.09  0 -2.06e-05      0.00 6.519e-01 3.355e-01 1.843e-03 2.355e-03 4.430e-03 -1.000 1.264e-02 -6.011 2.182 0.914 -0.871 -3.644 -5.162
0.011816 -0.10000 8.30103 3.9928886890 2.6073175762    2.727  4.313  3.4677 -0.617    8  0.820  0.554   590.53   335.94   203.80   159.97   131.93  0  -2.2e-05      0.00 6.519e-01 3.355e-01 1.841e-03 2.355e-03 4.430e-03 -1.000 1.264e-02 -6.014 2.197 0.950 -0.843 -3.620 -5.149
0.011816 -0.10000 8.30103 3.9928889275 2.6073175782    2.727  4.510  3.4387 -0.930    8  0.820  0.588   641.97    -1.00    -1.00    -1.00    -1.00  0 -0.000173      0.00 6.515e-01 3.357e-01 1.954e-03 2.354e-03 4.430e-03 -1.000 1.276e-02 -6.506 2.022 1.109 -0.656 -3.684 -5.420
0.011816 -0.10000 8.30103 3.9928894043 2.6073175824    2.724  4.446  3.4480 -0.829    8  0.820  0.588   641.71    -1.00    -1.00    -1.00    -1.00  0 -8.89e-05      0.00 6.515e-01 3.357e-01 1.954e-03 2.354e-03 4.430e-03 -1.000 1.276e-02 -6.346 2.091 1.065 -0.750 -3.654 -5.322
0.011816 -0.10000 8.30103 3.9928913116 2.6073175989    2.719  4.381  3.4575 -0.726    8  0.820  0.588   641.07    -1.00    -1.00    -1.00    -1.00  0  -4.5e-05      0.00 6.515e-01 3.357e-01 1.953e-03 2.354e-03 4.430e-03 -1.000 1.276e-02 -6.182 2.154 1.021 -0.808 -3.627 -5.228
0.011816 -0.10000 8.30103 3.9928944111 2.6073176258    2.709  4.263  3.4746 -0.542    8  0.820  0.588   534.78   292.61   178.59   139.93   115.36  0 -1.33e-05      0.00 6.515e-01 3.357e-01 1.952e-03 2.354e-03 4.430e-03 -1.000 1.276e-02 -5.887 2.229 0.886 -0.855 -3.618 -5.094
0.011816 -0.10000 8.30103 3.9928989410 2.6073176650    2.695  4.218  3.4808 -0.474    8  0.820  0.587   489.58   258.59   158.69   124.14   102.30  0 -8.43e-06      0.00 6.515e-01 3.357e-01 1.951e-03 2.354e-03 4.430e-03 -1.000 1.275e-02 -5.774 2.265 0.817 -0.871 -3.628 -5.054
0.011816 -0.10000 8.30103 3.9929058552 2.6073177249    2.674  4.258  3.4742 -0.544    8  0.820  0.587   534.66   292.91   178.72   140.10   115.48  0 -1.32e-05      0.00 6.515e-01 3.357e-01 1.949e-03 2.354e-03 4.430e-03 -1.000 1.275e-02 -5.875 2.246 0.910 -0.835 -3.598 -5.077
0.011816 -0.10000 8.30103 3.9929146767 2.6073178014    2.646  4.288  3.4688 -0.600    8  0.821  0.586   572.66   323.19   196.27   154.14   127.08  0 -1.87e-05      0.00 6.515e-01 3.357e-01 1.947e-03 2.354e-03 4.430e-03 -1.000 1.275e-02 -5.950 2.246 0.985 -0.801 -3.575 -5.096
0.011816 -0.10000 8.30103 3.9929263592 2.6073179027    2.611  4.305  3.4652 -0.637    8  0.821  0.586   598.07   344.53   208.57   164.04   135.25  0 -2.34e-05      0.00 6.515e-01 3.357e-01 1.947e-03 2.354e-03 4.430e-03 -1.000 1.275e-02 -5.992 2.247 1.031 -0.774 -3.557 -5.104
0.011816 -0.10000 8.30103 3.9929406643 2.6073180266    2.568  4.312  3.4626 -0.662    8  0.821  0.586   613.60   358.68   216.66   170.60   140.66  0 -2.68e-05      0.00 6.515e-01 3.357e-01 1.948e-03 2.354e-03 4.430e-03 -1.000 1.275e-02 -6.010 2.260 1.073 -0.743 -3.534 -5.099
0.011816 -0.10000 8.30103 3.9929583073 2.6073181795    2.517  4.314  3.4605 -0.682    8  0.821  0.588   616.66    -1.00    -1.00    -1.00    -1.00  0 -2.95e-05      0.00 6.515e-01 3.357e-01 1.952e-03 2.354e-03 4.430e-03 -1.000 1.276e-02 -6.016 2.282 1.118 -0.709 -3.506 -5.086
0.011816 -0.10000 8.30103 3.9929790497 2.6073183593    2.457  4.315  3.4582 -0.702    8  0.822  0.590   609.27    -1.00    -1.00    -1.00    -1.00  0 -3.24e-05      0.00 6.515e-01 3.358e-01 1.961e-03 2.354e-03 4.430e-03 -1.000 1.277e-02 -6.018 2.306 1.166 -0.662 -3.475 -5.071
0.011816 -0.10000 8.30103 3.9929792881 2.6073183614    2.456  4.512  3.4288 -1.017    8  0.822  0.612   609.16    -1.00    -1.00    -1.00    -1.00  0 -0.000255      0.00 6.513e-01 3.359e-01 2.032e-03 2.353e-03 4.430e-03 -1.000 1.284e-02 -6.511 2.108 1.325 -0.368 -3.550 -5.363
0.011816 -0.10000 8.30103 3.9929797649 2.6073183655    2.453  4.449  3.4382 -0.917    8  0.822  0.612   608.75    -1.00    -1.00    -1.00    -1.00  0 -0.000132      0.00 6.513e-01 3.359e-01 2.032e-03 2.353e-03 4.430e-03 -1.000 1.284e-02 -6.352 2.175 1.271 -0.490 -3.524 -5.263
0.011816 -0.10000 8.30103 3.9929816723 2.6073183820    2.445  4.383  3.4476 -0.815    8  0.822  0.612   607.76    -1.00    -1.00    -1.00    -1.00  0 -6.73e-05      0.00 6.513e-01 3.359e-01 2.032e-03 2.353e-03 4.430e-03 -1.000 1.284e-02 -6.189 2.247 1.226 -0.586 -3.493 -5.162
0.011816 -0.10000 8.30103 3.9929845333 2.6073184068    2.431  4.266  3.4646 -0.632    8  0.822  0.612   579.44   335.01   202.73   159.80   131.67  0 -2.01e-05      0.00 6.513e-01 3.359e-01 2.032e-03 2.353e-03 4.430e-03 -1.000 1.284e-02 -5.895 2.346 1.137 -0.668 -3.453 -5.003
0.011816 -0.10000 8.30103 3.9929893017 2.6073184482    2.409  4.220  3.4707 -0.566    8  0.822  0.612   530.01   296.59   180.43   142.01   116.97  0 -1.28e-05      0.00 6.513e-01 3.359e-01 2.032e-03 2.353e-03 4.430e-03 -1.000 1.284e-02 -5.781 2.380 1.098 -0.674 -3.440 -4.945
0.011816 -0.10000 8.30103 3.9929959774 2.6073185060    2.379  4.260  3.4637 -0.639    8  0.822  0.612   580.66   337.56   204.11   161.03   132.67  0 -2.04e-05      0.00 6.513e-01 3.359e-01 2.033e-03 2.353e-03 4.430e-03 -1.000 1.284e-02 -5.881 2.372 1.174 -0.636 -3.423 -4.980
0.011816 -0.10000 8.30103 3.9930047989 2.6073185825    2.339  4.290  3.4579 -0.699    8  0.822  0.613   594.35    -1.00    -1.00    -1.00    -1.00  0 -2.95e-05      0.00 6.512e-01 3.359e-01 2.036e-03 2.353e-03 4.430e-03 -1.000 1.284e-02 -5.954 2.371 1.234 -0.593 -3.408 -5.005
0.011816 -0.10000 8.30103 3.9930162430 2.6073186816    2.288  4.306  3.4537 -0.742    8  0.823  0.614   587.87    -1.00    -1.00    -1.00    -1.00  0 -3.77e-05      0.00 6.512e-01 3.359e-01 2.041e-03 2.353e-03 4.430e-03 -1.000 1.285e-02 -5.995 2.375 1.286 -0.539 -3.387 -5.013
0.011816 -0.10000 8.30103 3.9930305481 2.6073188056    2.227  4.313  3.4505 -0.773    8  0.823  0.617   579.91    -1.00    -1.00    -1.00    -1.00  0 -4.46e-05      0.00 6.512e-01 3.359e-01 2.050e-03 2.353e-03 4.430e-03 -1.000 1.286e-02 -6.013 2.392 1.338 -0.484 -3.358 -5.006
0.011816 -0.10000 8.30103 3.9930479527 2.6073189564    2.155  4.315  3.4475 -0.802    8  0.823  0.622   570.40    -1.00    -1.00    -1.00    -1.00  0 -5.11e-05      0.00 6.511e-01 3.360e-01 2.067e-03 2.353e-03 4.430e-03 -1.000 1.288e-02 -6.018 2.416 1.396 -0.415 -3.323 -4.992
0.011816 -0.10000 8.30103 3.9930684566 2.6073191341    2.072  4.316  3.4443 -0.832    8  0.824  0.630   559.28    -1.00    -1.00    -1.00    -1.00  0 -5.89e-05      0.00 6.511e-01 3.360e-01 2.094e-03 2.352e-03 4.430e-03 -1.000 1.290e-02 -6.020 2.443 1.463 -0.332 -3.280 -4.972
0.011816 -0.10000 8.30103 3.9931471348 2.6073198160    0.825 -9.999  4.0506  1.262    9  0.825  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.505e-01 3.364e-01 2.262e-03 2.350e-03 4.430e-03 -1.000 1.308e-02 29.767 30.587 30.118 30.394 30.634 30.813
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.011816 -0.10000 8.39794 0.0900000036 1.0816895926    0.090 -3.047  3.3987  4.987    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 12.389 22.310 17.977 16.323 13.832 12.379
0.011816 -0.10000 8.39794 0.0906391144 1.0877838705    0.091 -3.042  3.3997  4.988    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 12.374 22.296 17.963 16.308 13.817 12.364
0.011816 -0.10000 8.39794 0.0970907360 1.1463342930    0.097 -2.978  3.4104  4.997    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 12.214 22.152 17.808 16.149 13.658 12.205
0.011816 -0.10000 8.39794 0.0999999940 1.1711063499    0.100 -2.950  3.4153  5.001    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 12.144 22.079 17.733 16.074 13.584 12.133
0.011816 -0.10000 8.39794 0.1037882194 1.2019934085    0.104 -2.920  3.4196  5.004    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 12.069 21.885 17.583 15.929 13.470 12.043
0.011816 -0.10000 8.39794 0.1150034815 1.2854647549    0.115 -2.828  3.4330  5.011    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 11.841 20.934 16.899 15.280 13.007 11.729
0.011816 -0.10000 8.39794 0.1200000048 1.3193154741    0.120 -2.790  3.4390  5.015    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 11.745 20.557 16.618 15.019 12.819 11.598
0.011816 -0.10000 8.39794 0.1390131861 1.4331054919    0.139 -2.671  3.4534  5.017    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 11.447 19.601 15.885 14.324 12.315 11.224
0.011816 -0.10000 8.39794 0.1399999857 1.4384525915    0.140 -2.665  3.4541  5.018    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 11.433 19.553 15.849 14.288 12.291 11.205
0.011816 -0.10000 8.39794 0.1451678574 1.4656765217    0.145 -2.637  3.4574  5.018    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 11.361 19.335 15.681 14.123 12.175 11.119
0.011816 -0.10000 8.39794 0.1599999964 1.5372931554    0.160 -2.550  3.4663  5.010    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-16      0.00 7.180e-01 2.700e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 11.146 18.734 15.212 13.670 11.849 10.864
0.011816 -0.10000 8.39794 0.1956554651 1.6789285736    0.196 -2.378  3.4826  4.990    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-16      0.00 7.180e-01 2.701e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 10.715 17.668 14.355 12.838 11.240 10.374
0.011816 -0.10000 8.39794 0.1999999881 1.6938790356    0.200 -2.358  3.4844  4.987    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-16      0.00 7.179e-01 2.701e-01 2.155e-03 5.814e-04 5.273e-03 -1.000 1.198e-02 10.666 17.554 14.261 12.745 11.173 10.320
